Scopus Source ID,Title,CiteScore 2020,SNIP,SJR,Percentile
21100792107,"Treatises and Documents, Journal of Ethnic Studies",1,0.979,0.273,47
21100792107,"Treatises and Documents, Journal of Ethnic Studies",1,0.979,0.273,60
21100792107,"Treatises and Documents, Journal of Ethnic Studies",1,0.979,0.273,79
21100792108,Law and Humanities,0.4,0.129,0.123,22
21100792108,Law and Humanities,0.4,0.129,0.123,32
21100792110,Iranian Journal of Applied Animal Science,0.6,0.491,0.214,14
21100792112,Journal of Pediatric and Neonatal Individualized Medicine,0.6,0.288,0.158,27
21100792113,Clinical and Experimental Surgery,0.1,0.105,0.11,7
21100792502,Trashumante,0.2,0.73,0.148,14
21100792502,Trashumante,0.2,0.73,0.148,35
21100792504,Journal of Cognitive Science,0.4,0.382,0.108,5
21100792504,Journal of Cognitive Science,0.4,0.382,0.108,6
21100792504,Journal of Cognitive Science,0.4,0.382,0.108,6
21100792504,Journal of Cognitive Science,0.4,0.382,0.108,51
21100792504,Journal of Cognitive Science,0.4,0.382,0.108,50
21100792547,Intractable and Rare Diseases Research,2.2,0.694,0.469,69
21100792556,Composites Communications,5.3,1.249,1.118,75
21100792556,Composites Communications,5.3,1.249,1.118,81
21100792556,Composites Communications,5.3,1.249,1.118,81
21100792556,Composites Communications,5.3,1.249,1.118,79
21100792560,Law and Financial Markets Review,0.7,0.51,0.151,20
21100792560,Law and Financial Markets Review,0.7,0.51,0.151,44
21100792726,Dialogo Andino,0.7,1.018,0.266,53
21100792726,Dialogo Andino,0.7,1.018,0.266,80
21100792726,Dialogo Andino,0.7,1.018,0.266,72
21100792737,"International Journal of Cognitive Research in Science, Engineering and Education",1.8,1.457,0.373,23
21100792737,"International Journal of Cognitive Research in Science, Engineering and Education",1.8,1.457,0.373,28
21100792737,"International Journal of Cognitive Research in Science, Engineering and Education",1.8,1.457,0.373,60
21100792739,"Psychiatry, Psychotherapy and Clinical Psychology",0.1,0.106,0.17,4
21100792739,"Psychiatry, Psychotherapy and Clinical Psychology",0.1,0.106,0.17,3
21100792747,Ornamental Horticulture,0.9,0.702,0.274,29
21100792747,Ornamental Horticulture,0.9,0.702,0.274,27
21100792751,International Journal of Religion and Spirituality in Society,0.1,0.03,0.103,28
21100792805,Machado de Assis em Linha,0.1,0.826,0.1,38
21100792805,Machado de Assis em Linha,0.1,0.826,0.1,21
21100792805,Machado de Assis em Linha,0.1,0.826,0.1,20
21100792813,Turczaninowia,1.1,0.912,0.354,32
21100792813,Turczaninowia,1.1,0.912,0.354,30
21100792813,Turczaninowia,1.1,0.912,0.354,23
21100792814,International Electronic Journal of Algebra,0.5,0.899,0.268,16
21100792828,KOME,1.4,0.276,0.221,61
21100792828,KOME,1.4,0.276,0.221,79
21100793123,Journal of College Reading and Learning,1.1,0.827,0.38,75
21100793123,Journal of College Reading and Learning,1.1,0.827,0.38,28
21100793123,Journal of College Reading and Learning,1.1,0.827,0.38,42
21100793172,Informatika i ee Primeneniya,1.1,0.748,0.266,21
21100793172,Informatika i ee Primeneniya,1.1,0.748,0.266,24
21100793172,Informatika i ee Primeneniya,1.1,0.748,0.266,22
21100793172,Informatika i ee Primeneniya,1.1,0.748,0.266,15
21100793172,Informatika i ee Primeneniya,1.1,0.748,0.266,31
21100793178,Psicoperspectivas,1,0.959,0.338,55
21100793178,Psicoperspectivas,1,0.959,0.338,27
21100793179,Indian Journal of Nematology,0.2,0.133,0.109,6
21100793179,Indian Journal of Nematology,0.2,0.133,0.109,3
21100793179,Indian Journal of Nematology,0.2,0.133,0.109,2
21100793182,Anuario Lope de Vega,0.5,1.633,0.18,89
21100793182,Anuario Lope de Vega,0.5,1.633,0.18,57
21100793182,Anuario Lope de Vega,0.5,1.633,0.18,56
21100793184,Prikladnaya Diskretnaya Matematika,0.6,0.729,0.222,18
21100793184,Prikladnaya Diskretnaya Matematika,0.6,0.729,0.222,9
21100793184,Prikladnaya Diskretnaya Matematika,0.6,0.729,0.222,3
21100793184,Prikladnaya Diskretnaya Matematika,0.6,0.729,0.222,10
21100793184,Prikladnaya Diskretnaya Matematika,0.6,0.729,0.222,14
21100793186,SPIIRAS Proceedings,1.9,1.125,0.242,39
21100793186,SPIIRAS Proceedings,1.9,1.125,0.242,29
21100793186,SPIIRAS Proceedings,1.9,1.125,0.242,40
21100793186,SPIIRAS Proceedings,1.9,1.125,0.242,49
21100793198,"Analele Universitatii din Oradea, Fascicula Biologie",0.3,0.497,0.143,2
21100793198,"Analele Universitatii din Oradea, Fascicula Biologie",0.3,0.497,0.143,6
21100793198,"Analele Universitatii din Oradea, Fascicula Biologie",0.3,0.497,0.143,9
21100793198,"Analele Universitatii din Oradea, Fascicula Biologie",0.3,0.497,0.143,2
21100793198,"Analele Universitatii din Oradea, Fascicula Biologie",0.3,0.497,0.143,1
21100793198,"Analele Universitatii din Oradea, Fascicula Biologie",0.3,0.497,0.143,6
21100793198,"Analele Universitatii din Oradea, Fascicula Biologie",0.3,0.497,0.143,3
21100793201,Historia y Memoria,0.2,0.45,0.127,34
21100793204,Muzeologia a Kulturne Dedicstvo,0.6,0.569,0.198,72
21100793204,Muzeologia a Kulturne Dedicstvo,0.6,0.569,0.198,68
21100793212,Sovremennaya Evropa,0.3,0.458,0.223,25
21100793212,Sovremennaya Evropa,0.3,0.458,0.223,9
21100793213,Current Pharmacology Reports,3.4,0.58,0.503,39
21100793213,Current Pharmacology Reports,3.4,0.58,0.503,46
21100793213,Current Pharmacology Reports,3.4,0.58,0.503,42
21100793213,Current Pharmacology Reports,3.4,0.58,0.503,38
21100793734,Ars et Humanitas,0.1,0.271,0.184,33
21100793836,Journal of Relationships Research,2.4,0.599,0.299,51
21100793836,Journal of Relationships Research,2.4,0.599,0.299,52
21100793841,First Amendment Studies,0.6,1.064,0.378,39
21100793841,First Amendment Studies,0.6,1.064,0.378,40
21100793841,First Amendment Studies,0.6,1.064,0.378,36
21100793924,TRaNS: Trans-Regional and -National Studies of Southeast Asia,1.3,0.526,0.311,92
21100793924,TRaNS: Trans-Regional and -National Studies of Southeast Asia,1.3,0.526,0.311,73
21100793924,TRaNS: Trans-Regional and -National Studies of Southeast Asia,1.3,0.526,0.311,86
21100793924,TRaNS: Trans-Regional and -National Studies of Southeast Asia,1.3,0.526,0.311,48
21100793924,TRaNS: Trans-Regional and -National Studies of Southeast Asia,1.3,0.526,0.311,60
21100793925,Nordic Journal of Human Rights,0.7,0.771,0.146,43
21100793925,Nordic Journal of Human Rights,0.7,0.771,0.146,45
21100793925,Nordic Journal of Human Rights,0.7,0.771,0.146,41
21100794004,History of Medicine,0.4,0.292,0.107,33
21100794004,History of Medicine,0.4,0.292,0.107,13
21100794004,History of Medicine,0.4,0.292,0.107,62
21100794007,New York University Journal of Law and Liberty,0.3,0.121,0.108,27
21100794012,Public Relations Inquiry,2.5,1.358,0.818,78
21100794012,Public Relations Inquiry,2.5,1.358,0.818,50
21100794012,Public Relations Inquiry,2.5,1.358,0.818,52
21100794012,Public Relations Inquiry,2.5,1.358,0.818,89
21100794012,Public Relations Inquiry,2.5,1.358,0.818,55
21100794584,Yuzuncu Yil University Journal of Agricultural Sciences,0.5,0.615,0.232,20
21100794591,Norwegian Journal of Entomology,0.4,0.519,0.166,6
21100794591,Norwegian Journal of Entomology,0.4,0.519,0.166,5
21100794597,IISE Transactions,3.7,1.255,0.866,71
21100794598,Journal of Media Ethics: Exploring Questions of Media Morality,1.3,0.651,0.397,83
21100794598,Journal of Media Ethics: Exploring Questions of Media Morality,1.3,0.651,0.397,58
21100794599,Special Matrices,1,0.918,0.647,42
21100794599,Special Matrices,1,0.918,0.647,42
21100794600,Managing Sport and Leisure,1.4,0.953,0.416,30
21100794681,Studies in Second Language Learning and Teaching,3.2,1.441,1.304,93
21100794681,Studies in Second Language Learning and Teaching,3.2,1.441,1.304,93
21100794681,Studies in Second Language Learning and Teaching,3.2,1.441,1.304,82
21100794686,Higher Education Pedagogies,1.5,0.903,0.463,52
21100794693,Ars Aeterna,0.2,0.306,0.101,63
21100794693,Ars Aeterna,0.2,0.306,0.101,35
21100794693,Ars Aeterna,0.2,0.306,0.101,34
21100794693,Ars Aeterna,0.2,0.306,0.101,36
21100794697,Journal of Spanish Language Teaching,1.3,1.029,0.225,79
21100794697,Journal of Spanish Language Teaching,1.3,1.029,0.225,78
21100794697,Journal of Spanish Language Teaching,1.3,1.029,0.225,48
21100794749,Journal of English as a Lingua Franca,2.2,1.063,1,87
21100794749,Journal of English as a Lingua Franca,2.2,1.063,1,73
21100794749,Journal of English as a Lingua Franca,2.2,1.063,1,87
21100794750,Zeitschrift fur Angewandte Linguistik,1,1.262,0.16,74
21100794750,Zeitschrift fur Angewandte Linguistik,1,1.262,0.16,73
21100794824,Yearbook of Phraseology,0.8,0.162,0.128,46
21100794824,Yearbook of Phraseology,0.8,0.162,0.128,68
21100794824,Yearbook of Phraseology,0.8,0.162,0.128,67
21100794825,Health Psychology Open,3,1.195,0.691,68
21100794825,Health Psychology Open,3,1.195,0.691,57
21100794827,Applied Adhesion Science,2,0.861,0.304,53
21100794827,Applied Adhesion Science,2,0.861,0.304,41
21100794827,Applied Adhesion Science,2,0.861,0.304,42
21100794827,Applied Adhesion Science,2,0.861,0.304,44
21100794828,Chemical and Biological Technologies in Agriculture,5.8,1.734,0.875,89
21100794828,Chemical and Biological Technologies in Agriculture,5.8,1.734,0.875,85
21100794828,Chemical and Biological Technologies in Agriculture,5.8,1.734,0.875,72
21100794828,Chemical and Biological Technologies in Agriculture,5.8,1.734,0.875,67
21100795043,Journal of Natural Remedies,0.6,0.364,0.154,17
21100795207,Australian Journal of Telecommunications and the Digital Economy,1,0.5,0.202,51
21100795207,Australian Journal of Telecommunications and the Digital Economy,1,0.5,0.202,28
21100795207,Australian Journal of Telecommunications and the Digital Economy,1,0.5,0.202,53
21100795207,Australian Journal of Telecommunications and the Digital Economy,1,0.5,0.202,22
21100795207,Australian Journal of Telecommunications and the Digital Economy,1,0.5,0.202,22
21100795624,Voprosy Detskoi Dietologii,0.4,0.163,0.146,9
21100795624,Voprosy Detskoi Dietologii,0.4,0.163,0.146,23
21100795624,Voprosy Detskoi Dietologii,0.4,0.163,0.146,14
21100795655,AlterNative,1.4,0.906,0.398,93
21100795655,AlterNative,1.4,0.906,0.398,75
21100795655,AlterNative,1.4,0.906,0.398,87
21100797236,All Azimuth,1.1,0.454,0.277,57
21100797237,Studii de Lingvistica,0.1,0.141,0.128,24
21100797237,Studii de Lingvistica,0.1,0.141,0.128,23
21100797241,The primary care companion for CNS disorders,1.1,0,0.328,48
21100797723,World Competition,0.7,1.161,0.175,46
21100797723,World Competition,0.7,1.161,0.175,22
21100797724,Journal of Survey Statistics and Methodology,2.2,1.354,0.717,66
21100797724,Journal of Survey Statistics and Methodology,2.2,1.354,0.717,65
21100797724,Journal of Survey Statistics and Methodology,2.2,1.354,0.717,70
21100797724,Journal of Survey Statistics and Methodology,2.2,1.354,0.717,57
21100797848,Potchefstroom Electronic Law Journal,0.4,0.51,0.204,29
21100797848,Potchefstroom Electronic Law Journal,0.4,0.51,0.204,24
21100797856,Journal of Extracellular Vesicles,19.6,2.921,5.94,99
21100797856,Journal of Extracellular Vesicles,19.6,2.921,5.94,94
21100797915,Agri Gene,2.5,0.528,0.456,65
21100797915,Agri Gene,2.5,0.528,0.456,41
21100797915,Agri Gene,2.5,0.528,0.456,29
21100798103,Journal of Mathematics,0.5,0.562,0.252,18
21100798106,International Journal of Tourism Anthropology,1.1,0.416,0.21,24
21100798106,International Journal of Tourism Anthropology,1.1,0.416,0.21,64
21100798107,Slavia Centralis,0.4,0.758,0.228,84
21100798107,Slavia Centralis,0.4,0.758,0.228,52
21100798107,Slavia Centralis,0.4,0.758,0.228,51
21100798596,Revista Facultad Nacional de Agronomia Medellin,0.8,0.448,0.199,32
21100798596,Revista Facultad Nacional de Agronomia Medellin,0.8,0.448,0.199,26
21100798596,Revista Facultad Nacional de Agronomia Medellin,0.8,0.448,0.199,28
21100798596,Revista Facultad Nacional de Agronomia Medellin,0.8,0.448,0.199,25
21100798596,Revista Facultad Nacional de Agronomia Medellin,0.8,0.448,0.199,26
21100798596,Revista Facultad Nacional de Agronomia Medellin,0.8,0.448,0.199,22
21100798653,FlatChem,8.4,0.944,1.145,90
21100798653,FlatChem,8.4,0.944,1.145,88
21100798653,FlatChem,8.4,0.944,1.145,91
21100798653,FlatChem,8.4,0.944,1.145,85
21100798718,Frontiers in Public Health,2.7,1.273,0.908,56
21100799500,Indonesian Journal of Electrical Engineering and Computer Science,2,0.635,0.241,47
21100799500,Indonesian Journal of Electrical Engineering and Computer Science,2,0.635,0.241,36
21100799500,Indonesian Journal of Electrical Engineering and Computer Science,2,0.635,0.241,27
21100799500,Indonesian Journal of Electrical Engineering and Computer Science,2,0.635,0.241,42
21100799500,Indonesian Journal of Electrical Engineering and Computer Science,2,0.635,0.241,41
21100799500,Indonesian Journal of Electrical Engineering and Computer Science,2,0.635,0.241,42
21100799507,Journal of audiology and otology,1.6,0.641,0.449,42
21100799507,Journal of audiology and otology,1.6,0.641,0.449,11
21100799507,Journal of audiology and otology,1.6,0.641,0.449,39
21100799933,SLAS Technology,5,0.678,0.714,83
21100799933,SLAS Technology,5,0.678,0.714,74
21100799944,German Journal of Human Resource Management,1.5,0.665,0.402,33
21100800032,Turk Osteoporoz Dergisi,0,0.02,0.108,1
21100800033,Varia Historia,0.3,0.624,0.183,58
21100800034,OBETS,0.7,0.464,0.239,85
21100800034,OBETS,0.7,0.464,0.239,47
21100800043,Journal of Hospitality Financial Management,0.6,0.318,0.206,17
21100800043,Journal of Hospitality Financial Management,0.6,0.318,0.206,17
21100800043,Journal of Hospitality Financial Management,0.6,0.318,0.206,14
21100800449,Critical Studies in Television,0.9,1.31,0.467,50
21100800449,Critical Studies in Television,0.9,1.31,0.467,79
21100800617,EGA Revista de Expresion Grafica Arquitectonica,0.4,0.256,0.224,45
21100800617,EGA Revista de Expresion Grafica Arquitectonica,0.4,0.256,0.224,70
21100800769,IISE Transactions on Healthcare Systems Engineering,1.2,0.555,0.312,44
21100800769,IISE Transactions on Healthcare Systems Engineering,1.2,0.555,0.312,35
21100800769,IISE Transactions on Healthcare Systems Engineering,1.2,0.555,0.312,26
21100801184,Analitika i Kontrol,0.9,0.445,0.167,15
21100801200,Musculoskeletal Science and Practice,3.6,1.35,0.87,77
21100801725,VINE Journal of Information and Knowledge Management Systems,3.9,1.138,0.397,87
21100801725,VINE Journal of Information and Knowledge Management Systems,3.9,1.138,0.397,72
21100801725,VINE Journal of Information and Knowledge Management Systems,3.9,1.138,0.397,65
21100801725,VINE Journal of Information and Knowledge Management Systems,3.9,1.138,0.397,66
21100801726,Review of International Business and Strategy,4.6,1.557,0.556,82
21100801726,Review of International Business and Strategy,4.6,1.557,0.556,80
21100801727,Digital Library Perspectives,1.2,0.752,0.274,55
21100801727,Digital Library Perspectives,1.2,0.752,0.274,26
21100801727,Digital Library Perspectives,1.2,0.752,0.274,45
21100801744,Violence and Gender,1.7,0.897,0.501,69
21100801744,Violence and Gender,1.7,0.897,0.501,90
21100801744,Violence and Gender,1.7,0.897,0.501,48
21100801744,Violence and Gender,1.7,0.897,0.501,41
21100801744,Violence and Gender,1.7,0.897,0.501,41
21100802339,Canadian Journal of Communication,1.4,0.634,0.343,64
21100802686,"Risk, Hazards and Crisis in Public Policy",3.5,1.401,0.634,77
21100802697,Central European Journal of Communication,0.3,0.338,0.125,29
21100802698,ESP Today,1.2,0.606,0.308,76
21100802698,ESP Today,1.2,0.606,0.308,75
21100802700,Health Economics Review,3,1.395,0.778,63
21100802701,Revista de Patologia Respiratoria,0,0.024,0.1,2
21100802702,Bioengineered,3.2,0.813,0.518,44
21100802702,Bioengineered,3.2,0.813,0.518,37
21100802702,Bioengineered,3.2,0.813,0.518,48
21100802703,Nanoscale and Microscale Thermophysical Engineering,6.5,1.053,0.836,83
21100802703,Nanoscale and Microscale Thermophysical Engineering,6.5,1.053,0.836,86
21100802703,Nanoscale and Microscale Thermophysical Engineering,6.5,1.053,0.836,86
21100802703,Nanoscale and Microscale Thermophysical Engineering,6.5,1.053,0.836,80
21100802704,Revista de Filosofia (Spain),0.2,0.025,0.115,36
21100802717,Journal of Veterinary Research (Poland),2.3,0.914,0.469,75
21100802746,Physiology International,1.9,0.528,0.417,28
21100802779,Clinical Diabetology,0.4,0.222,0.152,12
21100802779,Clinical Diabetology,0.4,0.222,0.152,11
21100802910,Arterial Hypertension,0.2,0.031,0.112,11
21100802910,Arterial Hypertension,0.2,0.031,0.112,8
21100803316,Valori e Valutazioni,3.2,0.941,0.273,89
21100803316,Valori e Valutazioni,3.2,0.941,0.273,91
21100803316,Valori e Valutazioni,3.2,0.941,0.273,77
21100803316,Valori e Valutazioni,3.2,0.941,0.273,65
21100803362,BMC Hematology,4.1,2.014,0.702,60
21100803362,BMC Hematology,4.1,2.014,0.702,37
21100803385,Journal of Condensed Matter Nuclear Science,0.8,0.071,0.187,29
21100803385,Journal of Condensed Matter Nuclear Science,0.8,0.071,0.187,14
21100803385,Journal of Condensed Matter Nuclear Science,0.8,0.071,0.187,10
21100803385,Journal of Condensed Matter Nuclear Science,0.8,0.071,0.187,9
21100803387,Art Inquiry,0.1,0.487,0.18,28
21100803387,Art Inquiry,0.1,0.487,0.18,40
21100803387,Art Inquiry,0.1,0.487,0.18,24
21100803392,Cross Cultural and Strategic Management,3.8,0.918,0.545,98
21100803392,Cross Cultural and Strategic Management,3.8,0.918,0.545,76
21100803392,Cross Cultural and Strategic Management,3.8,0.918,0.545,76
21100803392,Cross Cultural and Strategic Management,3.8,0.918,0.545,72
21100803392,Cross Cultural and Strategic Management,3.8,0.918,0.545,88
